id,year,university,title,abstract
55325,2019,UIN Syarif Hidayatullah Jakarta,Dekomposisi -𝑷𝟓- ajaib super pada graf bunga matahari 𝑺𝒇𝒏,keluarga subgraf dekomposisi isomorfik dekomposisi ajaib bijektif penuh definisi bobot ajaib dekomposisi hajaib super label titik tulis temu buah graf bunga matahari titik pusat muat dekomposisi ajaib super
55254,2019,UIN Syarif Hidayatullah Jakarta,"Rainbow connection number pada amalgamasi graf prisma 𝑷𝒎,𝟐",graf hubung trivial asli kecil milik rainbow coloring rainbow connection number notasi kumpul graf prisma milik titik terminal amalgamasi graf prisma notasi amalt amalt bentuk pola teliti tuju temu pola graf teliti amalt
47439,2019,UIN Syarif Hidayatullah Jakarta,Analisis Kinerja routing protocol  aomdv dan dsdv menggunakan 802.11 dan 802.11p pada vanet (Vehicular Ad-Hoc Network),vanet vehicular network jaring bas wireless kembang dukung kembang teknologi intelligent transportation systems vanet kendara nodenya harap kendali macet kurang risiko celaka manfaat potensi potensi vanet ieee kembang ubah standar vanet ieee wave wireless access vehicular environments vanet jaring spontan struktur dasar komunikasi kendara langsung kendara topologi ubah tinggi mobilitas simpul kendara rancang jaring vanet butuh pilih routing protocol teliti routing protocol reaktif proaktif aomdv dsdv standar ieee kembang teliti simulasi software dukung sumo excel parameter quality service throughput delay routing overhead simulasi variasi node node cepat maximal routing protocol aomdv unggul parameter dsdv throughput delay routing overhead standar ieee unggul throughput delay routing overhead
47493,2019,UIN Syarif Hidayatullah Jakarta,Pendeteksian krisis keuangan di Indonesia menggunakan metode markov switching autoregressive conditional heteroskedasticity (Swarch) Tiga State berdasarkan indikator kurs yen terhadap Rupiah,deteksi krisis uang indonesia krisis salah indikator nilai kurs teliti tuju tentu model krisis sesuai deteksi krisis uang indonesia indikator nilai kurs markov switching autoregressive conditional heteroskedasticity asumsi state teliti nilai kurs periode november oktober periode april september milik heteroskedastisitas ubah struktur model model swarch arma model syarat arch model variansi syarat model swarch juni september november april juli oktober desember februari agustus juli agustus milik nilai filtered probabilities kondisi volatilitas indikasi krisis
47646,2019,UIN Syarif Hidayatullah Jakarta,Analisa quality of service (qos) jaringan mpls l3vpn backbone dengan dynamic routing protocol,butuh teknologi komunikasi tingkat butuh telekomunikasi batas individu usaha tuju lancar arus informasi usaha multi protocol label switching mpls elemen jaring fungsi aktif tangan kirim paket label paket label tentu arah paket data kirim teliti implementasi dalam jaring mpls jaring routing protocol ospf eigrp uji parameter quality service emulator uji tunjuk routing protocol eigrp milik nilai ospf uji troughput jitter convergence time uji ping response packet loss routing protocol ospf milik eigrp
47449,2019,UIN Syarif Hidayatullah Jakarta,Simulasi Pengaruh Nilai-nilai parameter pada distribusi weibull-eksponensial berdasarkan nilai akaike Information criterion (Aic),distribusi weibull eksponensial distribusi usul keluarga distribusi weibull generalized weibull distribusi eksponensial distribusi dasar skripsi karakteristik distribusi weibull eksponensial padat peluang distribusi survival hazard urut taksir parameter parameter distribusi weibull eksponensial maximum likelihood estimation simulasi taksir parameter data bangkit distribusi weibull beda sesuai distribusi nilai akaike information criterion simulasi nilai data sesuai distribusi weibull eksponensial distribusi eksponensial hampir distribusi weibull eksponensial cenderung data bangkit distribusi weibull banding data bangkit distribusi weibull
47611,2019,UIN Syarif Hidayatullah Jakarta,"Kajian empiris perbandingan kekuatan uji d’agostino-pearson, uji geary, dan uji jarque bera dalam mendeteksi ketidaknormalan data",asfar jaya kaji empiris banding kuat dagostino pearson geary jarque bera deteksi ketidaknormalan data bimbing nina fitriyati nurmaleni teliti banding kuat normal dagostino pearson geary jarque bera simulasi kali data bangkit distribusi simetris normal distribusi beta cauchy student distribusi asimetris distribusi beta square gamma weibull sampel data ukur bangkit distribusi simetris geary milik kuat data bangkit distribusi asimetris jarque bera milik kuat sampel data ukur bangkit distribusi simetris geary milik kuat banding
58389,2019,UIN Syarif Hidayatullah Jakarta,Pemodelan Regresi Zero-Inflated Generalized Poisson (ZIGP) pada Data Overdispersi dengan Studi Kasus Penyakit Difteri terhadap Mortalitas Pasien di Indonesia Tahun 2017,skripsi model regresi zero inflated generalized poisson zigp data overdispersi studi sakit difteri mortalitas pasien indonesia faktor risiko sakit difteri peubah respon model zigp faktor risiko signifikan model regresi zigp baik faktor persentase gizi buruk kelola makan penuh syarat sehat model regresi zigp banding model regresi zinb kriteria banding model model regresi zigp model regresi zinb kunci difteri model regresi zigp overdispersi
61089,2019,UIN Syarif Hidayatullah Jakarta,Optimisasi portofolio menggunakan metode multiobjektif dan model indeks tunggal studi kasus: saham jakarta islamic index (jii) periode oktober 2017 – september 2018,saham salah jenis aset minat masyarakat indonesia investasi milik risiko risk tingkat untung return tentu investasi saham diversifikasi bentuk portofolio optimal pilih aset hindar rugi maksimum return minimum risiko teliti bentuk portofolio optimal multiobjektif model indeks tunggal bentuk portofolio optimal multiobjektif maksimum return minimum risiko sama selesai lagrange bentuk portofolio optimal model indeks tunggal peringkat nilai excess return beta saham tentu point batas pilih saham masuk portofolio data data harga saham hari gabung jakarta islamic index bursa efek indonesia periode oktober september teliti bentuk portofolio optimal multiobjektif timbang bobot preferensi investor bentuk portofolio optimal model indeks tunggal saham proporsi saham ptba inco antm rasio sharpe hasil model indeks tunggal milik nilai banding nilai hasil multiobjektif portofolio optimal model indeks tunggal milik kerja
56252,2019,UIN Syarif Hidayatullah Jakarta,Penyelesaian masalah infiltrasi air dalam berbagai bentuk saluran irigasi alur menggunakan dual reciprocity boundary element method,teliti infiltrasi salur irigasi alur bentuksaluran irigasi jenis tanah homogen model infiltrasi richard richard transformasi transformasi kirchhoff mens helmholtz modifikasi drbem solusi numerik helmholtz modifikasi selesai infiltrasi salur flat flat impermeable flat impermeable nilai suction potential water content letak bawah muka salur urut bentuk salur kandung flat channel impermeable flat channel impermeable salur flat
