id,year,university,title,abstract
32963,2019,UIN Sunan Ampel Surabaya,Submodul Prima pada Modul Bebas atas Ring Komutatif dengan Elemen Satuan  - Digilib UIN Sunan Ampel Surabaya,modul bebas modul ring milik basis submodul himpun modul penuh aksioma aksioma submodul penuh sifat mana submodul prima kenyataanya submodul modul bebas daerah ideal utama milik basis laku modul ring teliti dalam teliti sifat sifat submodul prima modul bebas ring komutatif elemen satu hasil teliti submodul prima modul bebas notasi ideal prima bangun hingga submodul prima laku mana ideal radikal laku laku laku ideal maksimal
33054,2019,UIN Sunan Ampel Surabaya,Prediksi Indeks Pembangunan Manusia (IPM) dengan menggunakan metode Ensemble KNN  - Digilib UIN Sunan Ampel Surabaya,indeks bangun manusia alat ukur kualitas hidup negara wilayah bangun manusia indeks komposit cakup indeks bangun manusia liput indeks sehat indeks didik indeks standar hidup layak nilai jawa timur bawah provinsi provinsi pulau jawa kembang bangun provinsi jawa timur tinggal prediksi nilai indeks bangun manusia nilai prediksi tuju teliti prediksi indeks bangun manusia metode ensemble hasil teliti nilai provinsi jawa timur metode ensemble nilai mape data training nilai mape data testing
38684,2019,UIN Sunan Ampel Surabaya,"Pengaruh kualitas produk, harga, dan iklan terhadap minat beli dengan kepuasan pelanggan sebagai variabel moderasi  - Digilib UIN Sunan Ampel Surabaya",shopee salah toko online trending kalang masyarakan produk sedia shopee langgan jajah belanja jual shopee tarik langgan harga diskon gratis ongkos kirim gun jasa kirim ekspedisi percaya langgan puas transaksi teliti tuju pengaruh kualitas produk harga iklan minat beli puas langgan variabel moderasi metode regresi variabel moderasi dekat metode interaksi metode selisih mutlak teliti data primer kuisioner langgan shopee hasil olah data metode interaksi dapat puas langgan memoderasi kualitas produk metode selisih mutlak dapat puas langgan memoderasi kualitas produk iklan
38292,2019,UIN Sunan Ampel Surabaya,Grup Abelian yang dibangun oleh Engel Set Berhingga  - Digilib UIN Sunan Ampel Surabaya,grup abelian definisi grup operasi biner penuh sifat komutatif komutator definisi dasar definisi komutator motivasi muncul definisi center grup bilang bulat positif grup nilpoten himpun kosong subset engel bilang bulat negatif komutator sifat nilpoten hingga grup bangun engel hingga nilpoten grup bangun engel elemen grup nilpoten teliti kaji sifat sifat grup bangun engel hingga grup nilpoten oleh sifat grup abelian bangun engel size grup nilpoten
38195,2019,UIN Sunan Ampel Surabaya,Estimasi ketinggian air dan temperatur uap pada Steam Drum Boiler menggunakan metode Ensemble Kalman filter dan metode Extended Kalman Filter studi kasus: PT. PJB UP Gresik PLTU Unit 4  - Digilib UIN Sunan Ampel Surabaya,model matematika nonlinier jumpa masalah hidup masalah steam drum boiler steam drum boiler milik model matematika nonlinear steam drum boiler milik nilai ubah ubah variabel tinggi temperatur variabel jaga sesuai batas tentu lebih batas tentu ganggu sistem kerja fungsi komponen estimasi variabel estimasi metode nilai populasi nilai sampel estimasi ukur dasar hasil kuantitatif tingkat akurasi ukur angka metode estimasi variabel metode ensemble kalman filter enkf metode extended kalman filter estimasi tinggi temperatur steam drum boiler lapor hitung estimasi tinggi temperatur steam drum boiler dasar hasil error error lapor root mean square error rmse hasil baik hasil metode extended kalman filter milik eror banding metode ensemble kalman filter enkf tinggi temperatur
38298,2019,UIN Sunan Ampel Surabaya,Implementasi metode volume hingga pada gelombang air laut di perairan Selat Sunda  - Digilib UIN Sunan Ampel Surabaya,selat sunda air hubung langsung laut jawa samudera hindia geografis selat sunda letak pulau sumatera pulau jawa milik peran jalur transportasi pulau aktivitas industri pusat bangkit listrik pltu suralaya jalur transportasi laut gantung tinggi gelombang laut gelombang laut bahaya guna transportasi laut gelombang laut salah fisis selesai matematis metode selesai matematis gelombang laut salah satu metode volume metode volume dekat numerik selesai numerik dapat hasil simulasi gelombang laut tulis skripsi tuju implementasi metode volume temu solusi numerik dapat simulasi dekat model gelombang laut sungguh skripsi sama atur shallow water equation sama dangkal didiskritisasi salah skema metode volume skema godunov hasil dapat model gelombang laut stabil syarat stabil
38802,2019,UIN Sunan Ampel Surabaya,Aplikasi matriks dan aritmatika modular untuk penyandian menggunakan metode Hill Cipher dan Caesar Cipher  - Digilib UIN Sunan Ampel Surabaya,kembang teknologi informasi mudah manusia tukar informasi aman informasi rawan sadap informasi data bagi jenis data sifat rahasia data sifat rahasia data sifat rahasia jaga rahasia orang data data pesan jaga pesan rahasia mudah sandi pesan sandi proses ubah pesan bentuk kode kode mudah baca orang kunci cabang ilmu matematika ajar sandi kriptografi teliti sandi aplikasi konsep konsep matematika matriks aritmatika modular metode kriptografi teliti metode hill cipher caesar cipher konsep matriks aritmatika modular proses enkripsi dekripsi pesan rahasia teliti metode hill cipher caesar cipher hasil meakukan proses enkripsi dekripsi
32968,2019,UIN Sunan Ampel Surabaya,Analisis Data Curah Hujan di Kota Surabaya dengan Pendekatan Regresi Nonparametrik Deret Fourier  - Digilib UIN Sunan Ampel Surabaya,musim hujan alami geser tanda hujan tentu wilayah akibat geser musim masyarakat prediksi musim hujan surabaya milik iklim tropis kota metode prediksi curah hujan kota surabaya tuju teliti cari titik knot optimal oleh model baik regresi nonparametrik deret fourier data curah hujan kota surabaya hasil teliti titik knot optimal nilai nilai
32866,2019,UIN Sunan Ampel Surabaya,Penggunaan Algoritma Branch And Bound untuk optimasi jalur distribusi Beras Sejahtera (RASTRA) pada Perum Bulog Divisi Regional Jawa Timur  - Digilib UIN Sunan Ampel Surabaya,proses distribusi rastra gudang bulog kirim rumah tangga sejahtera desa perum bulog laksana kirim rastra dasar data pagu terima bantu rastra keluar menteri sosial perum bulog kirim bantu rastra surat perintah kirim data pagu terima bantu rastra verifikasi validasi daerah alami kendala ubah data pagu perum bulog kirim rastra daerah kabupaten kota alami tunda jadwal kirim perum bulog kirim cepat sasar batas kirim rastra tanggal bulan cepat kirim krusial perhati bulog rangka cepat kirim lepas pilih rute kirim dapat jarak tempuh pendek tuju teliti cari jarak optimal kirim rastra wilayah salur rastra jawa timur gudang subdivre surabaya selatan subdivre jember teliti data oleh hitung metode algoritm branch bound hasil teliti metode temu solusi jarak tempuh kirim optimal hasil hemat total jarak subdivre subdivre surabaya selatan kabupaten mojokerto subdivre surabaya selatan kabupaten jombang subdivre jember jarak tempuh optimal mungkin hemat kirim biaya tempuh gudang lokasi
33102,2019,UIN Sunan Ampel Surabaya,Klasifikasi persalinan normal atau caesar menggunakan algoritma C4.5  - Digilib UIN Sunan Ampel Surabaya,proses salin kali alami resiko resiko buruk alami mati dasar hasil survei sehat rumah tangga alami mati sebab komplikasi hamil salin nifas tuju teliti klasifikasi jenis salin normal caesar algoritma data data usia hipertensi glukosa hamil primi pinggul sempit letak bayi riwayat sakit ibuhamil hasil teliti algoritma klasifikasi salin normal caesar oleh iterasi node akar bagi data iterasi bagi data hasil uji data prediksi model algoritma bas decision tree oleh model optimal bagi data akurasi sensitifitas spesifisitas nilai
32870,2019,UIN Sunan Ampel Surabaya,Perbandingan Fungsi Pembobot pada model Geographically Weighted Negative Binomial Regression (GWNBR) dalam kasus Demam Berdarah Dengue (DBD) di Kabupaten Mojokerto  - Digilib UIN Sunan Ampel Surabaya,data informasi sehat jawa timur provinsi pulau jawa tinggi kabupaten kota jawa timur kabupaten mojokerto peringkat tinggi kabupatentersebut tingkat mereprentasikan temu vektor tular rumah duduk tanggulang faktor faktor pengaruh teliti model metode geographically weighted binomial negative regression gwnbr model gwnbr matriks bobot bentuk matriks bobot fungsi bobot teliti banding jenis fungsi bobot beda enam fungsi bobot fixed square fixed gaussian fixed tricube adaptive square adapative gaussian adaptive tricube banding hasil model gwnbr enam jenis fungsi bobot beda nilai devians nilai devians model gwnbr fungsi fixed gaussian kernel model fungsi model hasil model fungsi fixed gaussian kernel dapat kelompok dasar variabel signifikan pengaruh variabel pengaruh signifikan camat kabupaten mojokerto variabel presentase rumah bebas jentik nyamuk aedes padat duduk rasio tenaga medis dokter presentase rumah tangga perilaku hidup bersih sehat phbs
38772,2019,UIN Sunan Ampel Surabaya,Perbandingan Fungsi Pembobot pada Model Geographically Weighted Regression (GWR) dalam Tingkat Kemiskinan Di Kabupaten Sampang  - Digilib UIN Sunan Ampel Surabaya,data badan pusat statistika jawa timur maret duduk miskin jawa timur capai ribu jiwa sebar wilayah jawa timur wilayah madura probolinggo situbondo bondowoso salah kabupaten wilayah madura duduk tingkat miskin tinggi kabupaten sampang upaya kurang tingkat miskin meta faktor pengaruh miskin upaya kurang tingkat miskin fokus faktor pengaruh teliti metode geographically weighted regression model metode matriks bobot dapat hitung jarak lokasi amat fungsi bobot fungsi bobot enam jenis fungsi bobot beda fungsi kernel gaussian fungsi kernel bisquare fungsi kernel tricube fungsi kernel adaptif gaussian fungsi kernel adaptif bisquare fungsi kernel adaptif tricube banding hasil model enam jenis fungsi bobot nilai kecil nilai dekat hasil model baik nilai kecil fungsi kernel tricube model nilai dekat model fungsi bobot kernel gaussian kernel adaptif gaussian hasil model baik fungsi kernel adaptif gaussian kelompok camat dasar variabel pengaruh signifikan kelompok pengaruh variabel anggota camat kelompok pengaruh variabel anggota delapan camat kelompok tiga pengaruh variabel anggota camat kelompok empat pengaruh variabel anggota camat kelompok pengaruh variabel anggota camat kelompok enam pengaruh variabel anggota camat variabel pengaruh signifikan camat kabupaten sampang variabel padat duduk tenaga sehat anggota kelompok tani rumah tangga guna bersih rumah tangga guna listrik jarak camat ibukota kabupaten
32993,2019,UIN Sunan Ampel Surabaya,Analisis ketahanan hidup penderita Kanker Payudara menggunakan Regresi Cox Proportional Hazard dan metode Kaplan Meier  - Digilib UIN Sunan Ampel Surabaya,kanker payudara salah tumor ganas payudara tumor ganas kembang serang jaring kanker payudara nyata peringkat kanker bunuh dunia kanker payudara kanker bunuh nomor survei alami kanker payudara wanita kanker payudara alami tingkat tahun tuju teliti probabilitas tahan hidup pasien kanker payudara faktor faktor pengaruh tahan hidup pasien kanker payudara teliti data oleh analis metode kaplan meier regresi proportional hazard hasil teliti probabilitas tahan hidup pasien kanker payudara sampel pasien kurun tinjau variabel usia jangkit probabilitas tahan hidup derita kanker payudara usia jangkit probabilitas tahan hidup derita kanker payudara dasar variabel stadium stadium probabilitas tahan hidup derita kanker payudara dasar variabel ukur tumor milik ukur tumor probabilitas tahan hidup derita kanker payudara metastasis metastasis probabilitas tahan hidup derita kanker payudara dasar variabel jenis obat radioterapi jenis obat kemoterapi variabel pengaruh signifikan tahan hidup pasien kanker payudara usia jangkit stadium klinik ukur tumor
33153,2019,UIN Sunan Ampel Surabaya,Forecasting ketersediaan Air di PDAM Lamongan sebagai akibat perubahan iklim  - Digilib UIN Sunan Ampel Surabaya,usaha daerah minum pdam kabupaten lamongan satu instansi perintah kabupaten lamongan gerak sedia butuh masyarakat sumber oleh sungai mata oleh kelola padu jadi kapasitas produksi bersih cukup butuh masyarakat tambah tingkat hilang bocor akibat kurang kelola bersih distribusi masyarakat imbang sedia volume produksi butuh masyarakat salah pdam kabupaten lamongan prediksi butuh masyarakat kait dian bersih pdam kabupaten lamongan sedia penuh butuh masyarakat kabupaten lamongan butuh bersih teliti tuju tetap model prediksi pengaruh sedia produksi pakai hilang vector autoregressive hubung kointegrasi variabel model vector error correction model vecm dasar model oleh hasil nilai mape variabel hilang variabel guna oleh hasil nilai variabel produksi oleh hasil nilai simpul model didaapatkan milik kerja bagus hasil oleh kisar
